                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.46648,                0.41959,                 1.1275,                 0.9816,                0.95822,                0.98987,                0.92998,                0.35959,                 0.2964,                0.99535,              0.0004655,              0.0004655,              0.0004655
                    157,                 0.4536,                0.41566,                 1.1128,                0.98122,                 0.9617,                0.99034,                0.92974,                 0.3559,                0.29956,                0.99212,              0.0004556,              0.0004556,              0.0004556
                    158,                0.45264,                0.42581,                 1.1253,                0.98516,                0.96936,                 0.9915,                0.93848,                0.34345,                0.28999,                0.98584,              0.0004457,              0.0004457,              0.0004457
                    159,                0.44716,                0.41095,                 1.1162,                0.98712,                0.96518,                0.99226,                0.94019,                0.33228,                0.28966,                0.97693,              0.0004358,              0.0004358,              0.0004358
                    160,                0.43826,                0.41651,                 1.1141,                0.98103,                0.97235,                0.99246,                0.94294,                0.32272,                0.28452,                0.96864,              0.0004259,              0.0004259,              0.0004259
                    161,                0.44535,                0.42658,                 1.1196,                0.97835,                0.97564,                0.99321,                 0.9426,                0.33639,                0.29091,                0.98001,               0.000416,               0.000416,               0.000416
                    162,                0.43437,                 0.4182,                 1.1024,                0.98559,                0.95276,                0.99006,                 0.9379,                0.33796,                0.29262,                0.97925,              0.0004061,              0.0004061,              0.0004061
                    163,                0.43194,                0.39917,                 1.0976,                0.98034,                0.97205,                0.99299,                0.93326,                0.35112,                0.28703,                0.99424,              0.0003962,              0.0003962,              0.0003962
                    164,                0.41685,                0.39592,                 1.0798,                0.97708,                0.97214,                0.99172,                0.94158,                0.32474,                0.28341,                0.97222,              0.0003863,              0.0003863,              0.0003863
                    165,                0.43223,                0.40105,                 1.0977,                0.97965,                0.97198,                0.99257,                0.94601,                 0.3135,                0.28325,                0.96726,              0.0003764,              0.0003764,              0.0003764
                    166,                0.42767,                0.39595,                 1.0994,                0.98123,                0.96727,                0.99277,                0.93801,                0.33948,                 0.2927,                0.98645,              0.0003665,              0.0003665,              0.0003665
                    167,                0.42674,                0.40032,                 1.0979,                0.98241,                 0.9722,                 0.9928,                0.94192,                0.31851,                0.28045,                0.96239,              0.0003566,              0.0003566,              0.0003566
                    168,                0.42852,                0.39728,                 1.1001,                0.98048,                0.97928,                0.99375,                0.94539,                0.31893,                0.27668,                0.96213,              0.0003467,              0.0003467,              0.0003467
                    169,                0.45274,                0.41287,                 1.1211,                0.98519,                0.97285,                0.99361,                0.94575,                0.31224,                0.27322,                  0.957,              0.0003368,              0.0003368,              0.0003368
                    170,                0.41724,                0.39103,                 1.0939,                0.98249,                0.97692,                0.99368,                0.94739,                0.31522,                0.27561,                0.96353,              0.0003269,              0.0003269,              0.0003269
                    171,                0.41299,                0.39289,                 1.0874,                0.98252,                0.97828,                0.99367,                0.94528,                0.31597,                0.27464,                0.96289,               0.000317,               0.000317,               0.000317
                    172,                0.43364,                0.40904,                 1.1142,                0.98881,                0.97145,                0.99385,                0.94951,                0.31425,                 0.2679,                 0.9573,              0.0003071,              0.0003071,              0.0003071
                    173,                0.41522,                0.38762,                 1.0886,                0.98568,                0.96866,                0.99324,                0.94975,                0.30954,                0.27102,                0.95526,              0.0002972,              0.0002972,              0.0002972
                    174,                 0.4159,                 0.3984,                 1.0913,                0.98197,                0.97354,                0.99291,                0.94658,                 0.3066,                0.27895,                0.95625,              0.0002873,              0.0002873,              0.0002873
                    175,                0.41626,                0.40593,                 1.0965,                0.98853,                0.96866,                0.99263,                0.95056,                0.30361,                0.26977,                0.94949,              0.0002774,              0.0002774,              0.0002774
                    176,                0.40867,                0.38243,                 1.0788,                0.98657,                0.97219,                0.99333,                0.95253,                0.28947,                0.25972,                0.94303,              0.0002675,              0.0002675,              0.0002675
                    177,                0.40946,                 0.3833,                 1.0857,                 0.9879,                0.96628,                0.99296,                0.95055,                0.30082,                0.26489,                0.95269,              0.0002576,              0.0002576,              0.0002576
                    178,                0.40405,                0.38841,                 1.0753,                0.99068,                0.96277,                0.99022,                0.95157,                 0.2857,                0.26145,                0.94326,              0.0002477,              0.0002477,              0.0002477
                    179,                0.41158,                0.38965,                  1.086,                0.98233,                0.97981,                0.99358,                0.95456,                0.29123,                0.26489,                0.94787,              0.0002378,              0.0002378,              0.0002378
                    180,                0.40754,                 0.3871,                 1.0822,                0.98665,                0.97758,                0.99404,                0.95318,                0.30022,                0.26926,                0.95323,              0.0002279,              0.0002279,              0.0002279
                    181,                0.40827,                0.37427,                 1.0777,                0.98784,                0.97632,                0.99386,                 0.9535,                0.29711,                0.26373,                0.95018,               0.000218,               0.000218,               0.000218
                    182,                0.39848,                0.37599,                 1.0807,                 0.9887,                0.97501,                0.99383,                0.95059,                0.30414,                0.26512,                0.95085,              0.0002081,              0.0002081,              0.0002081
                    183,                0.41278,                0.38366,                 1.0926,                0.98801,                 0.9753,                0.99332,                0.95194,                0.29528,                0.26416,                 0.9432,              0.0001982,              0.0001982,              0.0001982
                    184,                 0.4005,                0.37648,                 1.0769,                0.98593,                0.97586,                0.99366,                 0.9548,                0.28701,                0.25772,                0.93833,              0.0001883,              0.0001883,              0.0001883
                    185,                0.39895,                0.36943,                 1.0755,                0.98866,                0.97179,                0.99331,                0.95737,                0.28497,                0.25333,                 0.9324,              0.0001784,              0.0001784,              0.0001784
                    186,                0.39299,                 0.3709,                 1.0694,                0.99048,                0.97006,                0.99192,                0.95668,                0.28195,                0.25204,                0.93318,              0.0001685,              0.0001685,              0.0001685
                    187,                0.38712,                  0.362,                 1.0603,                0.98013,                 0.9805,                0.99256,                0.96038,                0.27298,                0.24798,                0.92376,              0.0001586,              0.0001586,              0.0001586
                    188,                0.38895,                0.35464,                 1.0631,                0.98596,                  0.978,                0.99313,                0.96047,                0.27444,                0.24729,                0.92165,              0.0001487,              0.0001487,              0.0001487
                    189,                0.38553,                0.36284,                 1.0534,                 0.9863,                0.97563,                0.99306,                0.95794,                0.28481,                0.25011,                0.92777,              0.0001388,              0.0001388,              0.0001388
                    190,                0.37245,                0.34002,                   1.06,                0.98263,                0.97354,                0.98865,                0.94247,                0.32728,                0.26807,                0.95379,              0.0001289,              0.0001289,              0.0001289
                    191,                0.36373,                0.31492,                 1.0453,                0.98728,                0.97278,                0.99234,                 0.9562,                0.28222,                0.25729,                0.92771,               0.000119,               0.000119,               0.000119
                    192,                0.33984,                0.30625,                 1.0196,                0.98418,                 0.9812,                0.99385,                0.95886,                0.27361,                0.25526,                0.92062,              0.0001091,              0.0001091,              0.0001091
                    193,                0.32581,                0.28884,                0.99607,                0.98363,                0.97981,                0.99401,                0.95981,                0.27283,                0.25289,                0.91879,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                0.33245,                0.30166,                 1.0278,                0.98797,                0.97981,                0.99419,                0.96412,                0.26399,                0.24976,                0.91443,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                 0.3273,                0.29748,                 1.0213,                0.98198,                0.98259,                0.99411,                0.96161,                0.27341,                 0.2521,                0.91751,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                 0.3321,                 0.2955,                 1.0251,                0.98257,                0.98143,                0.99383,                0.96322,                0.26592,                 0.2478,                0.91386,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                0.32493,                0.29048,                 1.0136,                0.98531,                0.98081,                0.99408,                0.96626,                0.25478,                0.24439,                0.91145,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                0.31659,                0.28687,                0.99777,                0.98498,                0.98189,                0.99406,                0.96328,                0.26013,                0.24577,                0.91267,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                0.31703,                0.28234,                 1.0174,                0.98398,                0.98349,                0.99405,                0.96558,                0.25674,                0.24368,                0.90952,               3.98e-05,               3.98e-05,               3.98e-05
