                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.61758,                0.58048,                 1.2226,                0.97283,                0.94129,                0.98309,                0.87625,                0.53525,                0.43053,                 1.0661,              0.0004754,              0.0004754,              0.0004754
                    156,                0.62167,                0.56005,                 1.2379,                0.96883,                0.94469,                0.98197,                0.88103,                0.52299,                0.42008,                 1.0568,              0.0004655,              0.0004655,              0.0004655
                    157,                0.60778,                 0.6022,                 1.2344,                0.97094,                0.93318,                 0.9825,                0.88302,                0.52754,                 0.4246,                 1.0637,              0.0004556,              0.0004556,              0.0004556
                    158,                0.62162,                0.56974,                 1.2373,                 0.9749,                0.94633,                0.98332,                0.88654,                0.51662,                0.42676,                 1.0468,              0.0004457,              0.0004457,              0.0004457
                    159,                0.59581,                0.56435,                 1.2178,                0.97718,                0.93785,                0.98349,                0.88486,                  0.526,                0.42548,                 1.0592,              0.0004358,              0.0004358,              0.0004358
                    160,                0.63129,                0.60405,                 1.2421,                0.97004,                0.94085,                0.98142,                0.88296,                0.52725,                0.45702,                 1.0598,              0.0004259,              0.0004259,              0.0004259
                    161,                0.62619,                0.58842,                 1.2301,                0.97402,                0.94031,                0.98629,                0.88289,                 0.5195,                0.41847,                   1.05,               0.000416,               0.000416,               0.000416
                    162,                0.61002,                0.56518,                 1.2236,                0.97214,                0.94907,                0.98612,                0.88906,                0.51543,                0.40949,                 1.0445,              0.0004061,              0.0004061,              0.0004061
                    163,                0.67509,                0.63503,                 1.2928,                0.97831,                0.93872,                0.98475,                0.88768,                0.50615,                0.41491,                 1.0445,              0.0003962,              0.0003962,              0.0003962
                    164,                  0.615,                0.56822,                 1.2285,                0.97851,                0.94633,                0.98495,                0.88806,                  0.501,                0.41557,                 1.0291,              0.0003863,              0.0003863,              0.0003863
                    165,                0.61576,                0.56598,                 1.2265,                0.97197,                 0.9425,                0.98453,                0.88253,                 0.5228,                0.41518,                 1.0472,              0.0003764,              0.0003764,              0.0003764
                    166,                0.62735,                0.58241,                 1.2409,                 0.9816,                0.94085,                0.98461,                0.88369,                0.51431,                 0.4215,                 1.0488,              0.0003665,              0.0003665,              0.0003665
                    167,                0.62022,                0.56644,                 1.2402,                0.97483,                 0.9529,                0.98615,                0.89387,                0.48871,                0.39252,                 1.0198,              0.0003566,              0.0003566,              0.0003566
                    168,                 0.5901,                0.54003,                 1.2163,                0.97242,                0.95509,                0.98536,                0.89321,                0.48505,                0.39503,                 1.0205,              0.0003467,              0.0003467,              0.0003467
                    169,                 0.5813,                0.53876,                 1.2093,                0.97603,                 0.9587,                0.98567,                0.89561,                0.48643,                0.39861,                 1.0228,              0.0003368,              0.0003368,              0.0003368
                    170,                0.61131,                0.56224,                 1.2344,                 0.9672,                0.95273,                0.98541,                0.89175,                0.50503,                0.39781,                  1.037,              0.0003269,              0.0003269,              0.0003269
                    171,                0.61376,                0.55613,                 1.2245,                0.97729,                0.95071,                0.98607,                0.89052,                0.49363,                0.40118,                 1.0319,               0.000317,               0.000317,               0.000317
                    172,                0.58827,                0.53908,                 1.2072,                0.98248,                0.94797,                0.98837,                0.89065,                0.49367,                0.39988,                 1.0288,              0.0003071,              0.0003071,              0.0003071
                    173,                0.60402,                0.54947,                 1.2243,                 0.9715,                0.95191,                0.98573,                0.89428,                0.48846,                0.38595,                 1.0197,              0.0002972,              0.0002972,              0.0002972
                    174,                0.57795,                 0.5274,                 1.1935,                0.97535,                0.95344,                 0.9866,                0.89986,                0.47776,                0.38461,                 1.0076,              0.0002873,              0.0002873,              0.0002873
                    175,                0.59736,                0.53972,                 1.2063,                0.97425,                  0.954,                0.98688,                0.89692,                0.48895,                0.39512,                 1.0191,              0.0002774,              0.0002774,              0.0002774
                    176,                0.56854,                0.53946,                 1.1953,                0.97429,                0.95181,                0.98808,                0.90135,                0.48093,                0.38113,                 1.0125,              0.0002675,              0.0002675,              0.0002675
                    177,                0.59599,                0.55833,                 1.2052,                0.97906,                0.94725,                0.98769,                0.90292,                0.47184,                0.38041,                 1.0076,              0.0002576,              0.0002576,              0.0002576
                    178,                0.55595,                0.52118,                 1.1777,                0.97945,                0.95126,                0.98771,                0.90293,                0.47257,                0.38363,                 1.0072,              0.0002477,              0.0002477,              0.0002477
                    179,                0.56958,                0.52851,                 1.1862,                0.97865,                0.95382,                0.98791,                0.90363,                0.46721,                0.37178,                0.99931,              0.0002378,              0.0002378,              0.0002378
                    180,                0.55853,                0.65508,                 1.1863,                 0.9791,                0.96057,                0.98806,                0.90568,                0.46143,                0.36868,                0.99414,              0.0002279,              0.0002279,              0.0002279
                    181,                0.61675,                0.54843,                 1.2246,                0.97914,                 0.9509,                0.98618,                0.89737,                0.48615,                0.39013,                 1.0093,               0.000218,               0.000218,               0.000218
                    182,                0.56892,                 0.5278,                 1.1985,                0.98467,                0.94999,                0.98771,                0.90592,                0.46108,                0.37501,                 0.9936,              0.0002081,              0.0002081,              0.0002081
                    183,                0.56961,                 0.5259,                  1.182,                0.97927,                0.95731,                0.98888,                0.90504,                0.45988,                0.36915,                0.99427,              0.0001982,              0.0001982,              0.0001982
                    184,                0.55735,                0.52355,                 1.1781,                0.98256,                0.95664,                0.98898,                 0.9095,                0.45305,                0.36718,                0.99005,              0.0001883,              0.0001883,              0.0001883
                    185,                0.56827,                0.52602,                 1.1964,                0.97598,                0.95783,                0.98911,                0.90536,                0.46197,                0.37642,                 0.9972,              0.0001784,              0.0001784,              0.0001784
                    186,                0.56491,                0.53959,                 1.1854,                0.97919,                0.95347,                0.98799,                0.90663,                0.45243,                 0.3663,                0.98857,              0.0001685,              0.0001685,              0.0001685
                    187,                0.56328,                0.52715,                 1.1881,                0.98062,                0.95619,                0.98831,                0.90794,                0.45084,                 0.3636,                0.98659,              0.0001586,              0.0001586,              0.0001586
                    188,                0.53689,                0.51011,                  1.171,                   0.98,                0.95674,                0.98918,                0.90866,                0.44906,                0.36108,                0.98447,              0.0001487,              0.0001487,              0.0001487
                    189,                0.53139,                0.50493,                 1.1575,                0.98142,                0.95443,                0.98931,                0.91007,                0.44655,                0.35765,                0.98494,              0.0001388,              0.0001388,              0.0001388
                    190,                0.49431,                0.45517,                 1.1277,                0.97616,                0.94962,                  0.988,                0.90113,                0.46741,                0.36944,                 1.0003,              0.0001289,              0.0001289,              0.0001289
                    191,                0.50921,                0.43952,                 1.1493,                0.98083,                0.95277,                0.98901,                0.90482,                0.46279,                 0.3747,                0.99965,               0.000119,               0.000119,               0.000119
                    192,                0.47381,                0.42696,                 1.1031,                0.97754,                  0.954,                0.98865,                0.90518,                 0.4539,                0.37158,                0.99131,              0.0001091,              0.0001091,              0.0001091
                    193,                0.47531,                0.41164,                 1.1053,                0.98307,                0.95378,                0.98903,                0.90754,                0.44884,                0.36788,                0.98715,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                 0.4716,                0.40264,                 1.0969,                0.98526,                0.95195,                0.98934,                0.91038,                0.44385,                0.36218,                0.98184,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                 0.4599,                 0.4008,                 1.0956,                0.98284,                 0.9529,                0.98926,                0.91086,                0.43841,                0.35914,                0.98016,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                0.45331,                0.39594,                 1.0961,                0.98167,                0.95674,                0.98908,                0.91073,                0.44286,                0.35943,                0.98229,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                0.44953,                0.40378,                 1.0858,                0.98057,                0.95674,                0.98893,                0.91046,                0.44266,                 0.3616,                0.98005,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                0.45831,                0.41555,                 1.0948,                0.98272,                0.95564,                 0.9895,                 0.9116,                0.44165,                0.35837,                0.97883,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                0.43676,                0.39199,                 1.0671,                0.98345,                0.95509,                0.98936,                0.91481,                0.43405,                0.35276,                0.97193,               3.98e-05,               3.98e-05,               3.98e-05
