                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                 0.5756,                0.52318,                 1.2048,                0.98423,                0.95593,                 0.9883,                0.88628,                0.45152,                0.36135,                 1.0122,              0.0004655,              0.0004655,              0.0004655
                    157,                0.58132,                0.51868,                 1.2067,                0.98066,                0.95404,                0.98623,                0.89265,                0.45011,                0.35857,                 1.0076,              0.0004556,              0.0004556,              0.0004556
                    158,                0.54601,                0.51295,                 1.1895,                0.98661,                0.95543,                0.98926,                0.90387,                0.42095,                0.34197,                0.98907,              0.0004457,              0.0004457,              0.0004457
                    159,                0.55287,                0.50535,                 1.1829,                0.98035,                0.95822,                0.98971,                0.90084,                0.43092,                0.34433,                0.98584,              0.0004358,              0.0004358,              0.0004358
                    160,                 0.5411,                0.51332,                 1.1824,                0.97528,                0.96154,                0.98861,                0.90707,                0.41594,                0.34098,                 0.9798,              0.0004259,              0.0004259,              0.0004259
                    161,                0.55694,                0.51717,                 1.1994,                0.98282,                0.95591,                0.98921,                0.90487,                0.42194,                0.34343,                0.99161,               0.000416,               0.000416,               0.000416
                    162,                0.53483,                0.50954,                 1.1777,                0.98134,                 0.9523,                 0.9844,                0.89972,                0.42726,                0.34731,                0.99198,              0.0004061,              0.0004061,              0.0004061
                    163,                  0.532,                0.49576,                 1.1622,                0.97397,                0.96405,                0.99071,                0.89605,                0.46019,                 0.3578,                  1.023,              0.0003962,              0.0003962,              0.0003962
                    164,                0.53465,                0.49928,                 1.1561,                  0.976,                0.96277,                0.99118,                0.89733,                0.45922,                0.35827,                 1.0266,              0.0003863,              0.0003863,              0.0003863
                    165,                0.53719,                0.49844,                 1.1709,                0.98563,                0.95557,                0.99015,                0.90233,                0.42426,                0.35259,                0.99236,              0.0003764,              0.0003764,              0.0003764
                    166,                0.53787,                0.49543,                 1.1743,                 0.9821,                0.95529,                0.98984,                0.90047,                0.43662,                0.35941,                0.99943,              0.0003665,              0.0003665,              0.0003665
                    167,                0.54544,                0.49458,                 1.1749,                0.98155,                 0.9624,                0.98992,                0.91054,                0.40643,                0.33968,                0.97717,              0.0003566,              0.0003566,              0.0003566
                    168,                0.53447,                0.49546,                 1.1745,                0.98608,                0.95822,                0.99015,                0.90733,                0.41799,                0.34729,                0.98206,              0.0003467,              0.0003467,              0.0003467
                    169,                0.56545,                0.51997,                 1.1968,                0.98161,                0.96653,                0.98989,                0.91088,                0.40423,                0.33201,                0.97494,              0.0003368,              0.0003368,              0.0003368
                    170,                0.52315,                0.48586,                  1.164,                 0.9749,                0.96936,                0.98941,                0.91009,                0.40913,                0.33021,                0.97175,              0.0003269,              0.0003269,              0.0003269
                    171,                0.51836,                 0.4883,                 1.1542,                0.97411,                0.97354,                0.98965,                0.91278,                0.39747,                0.32846,                0.96186,               0.000317,               0.000317,               0.000317
                    172,                0.53918,                 0.5028,                 1.1872,                0.98124,                0.96866,                0.99095,                0.90737,                0.41997,                0.33972,                0.98501,              0.0003071,              0.0003071,              0.0003071
                    173,                0.51956,                0.48956,                 1.1695,                0.98774,                0.95752,                0.99122,                0.90689,                0.40586,                0.33717,                0.98023,              0.0002972,              0.0002972,              0.0002972
                    174,                0.52664,                0.50389,                 1.1708,                0.98381,                0.96031,                0.99115,                 0.9086,                0.40709,                0.33881,                0.97671,              0.0002873,              0.0002873,              0.0002873
                    175,                0.52358,                0.50835,                 1.1732,                0.97767,                0.96797,                0.99139,                 0.9102,                0.41194,                0.33155,                0.97803,              0.0002774,              0.0002774,              0.0002774
                    176,                0.52171,                0.48615,                 1.1617,                 0.9796,                0.96964,                0.99175,                0.91858,                0.38824,                0.32246,                0.96606,              0.0002675,              0.0002675,              0.0002675
                    177,                0.50451,                0.47122,                 1.1492,                0.98429,                0.95982,                0.99152,                0.91332,                0.39986,                0.32849,                0.97279,              0.0002576,              0.0002576,              0.0002576
                    178,                0.50141,                0.48918,                 1.1455,                0.98254,                0.96309,                0.99124,                0.91756,                  0.384,                0.31714,                 0.9654,              0.0002477,              0.0002477,              0.0002477
                    179,                0.50728,                0.48664,                 1.1551,                0.97663,                0.97145,                0.99149,                0.91806,                0.38443,                0.31968,                0.96171,              0.0002378,              0.0002378,              0.0002378
                    180,                0.50694,                0.48279,                 1.1496,                0.98167,                0.96971,                0.99241,                 0.9189,                0.38686,                0.32521,                0.96501,              0.0002279,              0.0002279,              0.0002279
                    181,                0.52237,                0.48337,                 1.1545,                0.98489,                0.96448,                0.99262,                0.91745,                0.39594,                0.32666,                0.97321,               0.000218,               0.000218,               0.000218
                    182,                 0.5041,                0.47773,                 1.1522,                0.98584,                0.96978,                0.99184,                0.91651,                 0.3914,                0.32474,                0.96788,              0.0002081,              0.0002081,              0.0002081
                    183,                0.51306,                0.48459,                 1.1607,                 0.9843,                0.96866,                 0.9918,                0.92244,                0.37813,                0.31537,                0.95604,              0.0001982,              0.0001982,              0.0001982
                    184,                0.51761,                0.48006,                 1.1542,                0.98226,                0.96416,                0.99154,                0.92049,                 0.3855,                0.32083,                0.96682,              0.0001883,              0.0001883,              0.0001883
                    185,                0.51334,                0.47333,                 1.1545,                0.98037,                0.97006,                0.99138,                0.91756,                0.39129,                0.31865,                0.96663,              0.0001784,              0.0001784,              0.0001784
                    186,                0.50326,                 0.4734,                 1.1478,                0.97511,                0.97702,                0.99182,                0.91907,                0.38008,                0.31362,                0.95698,              0.0001685,              0.0001685,              0.0001685
                    187,                0.49526,                0.46087,                 1.1357,                0.98468,                0.97145,                0.99216,                0.92213,                0.37585,                0.31046,                0.95412,              0.0001586,              0.0001586,              0.0001586
                    188,                0.50235,                0.45607,                 1.1399,                0.98861,                0.96724,                0.99245,                0.92319,                0.38054,                0.31361,                0.95654,              0.0001487,              0.0001487,              0.0001487
                    189,                0.50109,                 0.4635,                 1.1366,                0.98515,                0.97004,                0.99258,                0.92373,                0.38255,                 0.3124,                0.95632,              0.0001388,              0.0001388,              0.0001388
                    190,                0.49067,                0.45778,                 1.1501,                0.97666,                0.97423,                0.99194,                  0.917,                0.38874,                0.31883,                0.95814,              0.0001289,              0.0001289,              0.0001289
                    191,                0.45311,                0.40478,                 1.1077,                0.98095,                0.96793,                0.98889,                0.91405,                0.38213,                 0.3226,                0.95726,               0.000119,               0.000119,               0.000119
                    192,                0.44434,                0.39779,                 1.0873,                0.97948,                0.96386,                0.98743,                0.90705,                0.41364,                0.33459,                0.98744,              0.0001091,              0.0001091,              0.0001091
                    193,                0.44505,                 0.3835,                 1.0854,                  0.981,                0.96588,                0.98807,                0.91037,                0.39923,                0.32711,                0.97344,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                0.45031,                0.39264,                 1.1166,                 0.9837,                0.96309,                0.98899,                0.91926,                0.37194,                0.31747,                0.94728,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                0.44971,                0.38959,                 1.1026,                0.98503,                0.96237,                0.99068,                 0.9232,                0.36996,                0.31659,                0.95002,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                0.44776,                 0.3832,                 1.1113,                0.97913,                0.97006,                0.99219,                0.91854,                0.38204,                0.32054,                0.96167,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                0.44622,                0.38222,                 1.1006,                0.97556,                0.97285,                0.99198,                0.92444,                0.36937,                0.31506,                0.94716,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                0.43494,                0.38041,                 1.0803,                0.97934,                0.96797,                0.99154,                0.92552,                0.36523,                0.31113,                 0.9424,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                0.41847,                0.37142,                 1.0887,                0.97958,                0.96902,                0.99153,                0.92636,                0.36262,                0.31078,                0.94411,               3.98e-05,               3.98e-05,               3.98e-05
