                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.60358,                0.56179,                 1.2129,                0.97149,                0.94912,                0.98408,                0.86559,                0.51686,                0.40812,                 1.0591,              0.0013862,              0.0013862,              0.0013862
                    157,                0.61432,                0.55403,                 1.2179,                0.97905,                0.94916,                0.98627,                0.87459,                 0.4915,                0.37462,                  1.026,              0.0013822,              0.0013822,              0.0013822
                    158,                0.59761,                0.53417,                 1.2162,                0.97069,                0.94566,                0.98422,                0.87659,                0.48925,                0.37985,                 1.0344,              0.0013783,              0.0013783,              0.0013783
                    159,                0.58441,                0.51584,                 1.1954,                 0.9771,                0.95072,                0.98676,                0.89289,                 0.4596,                0.36018,                 1.0011,              0.0013743,              0.0013743,              0.0013743
                    160,                0.58358,                0.53996,                 1.1989,                0.97311,                0.95781,                0.98654,                0.88757,                0.47084,                0.38203,                 1.0112,              0.0013704,              0.0013704,              0.0013704
                    161,                0.58882,                0.53744,                 1.2068,                0.97926,                0.95375,                0.98636,                0.86567,                0.53328,                0.38297,                 1.0711,              0.0013664,              0.0013664,              0.0013664
                    162,                0.57463,                0.52847,                 1.1885,                0.97682,                0.95752,                0.98837,                0.89027,                0.46989,                0.37159,                 1.0254,              0.0013624,              0.0013624,              0.0013624
                    163,                0.56905,                0.52593,                 1.1811,                0.97723,                0.95637,                0.99088,                0.88302,                0.49438,                0.37392,                 1.0497,              0.0013585,              0.0013585,              0.0013585
                    164,                0.55457,                0.51604,                 1.1664,                0.98157,                0.96418,                0.98958,                0.89014,                0.45128,                0.35927,                 1.0082,              0.0013545,              0.0013545,              0.0013545
                    165,                0.56102,                0.51255,                 1.1846,                0.97335,                0.96309,                 0.9897,                0.89669,                0.44302,                0.36931,                0.99277,              0.0013506,              0.0013506,              0.0013506
                    166,                0.55195,                0.49811,                 1.1744,                0.97628,                0.95474,                0.98866,                 0.8906,                0.46859,                0.36513,                  1.018,              0.0013466,              0.0013466,              0.0013466
                    167,                0.57842,                0.51263,                 1.1906,                0.98144,                 0.9572,                 0.9897,                0.89505,                 0.4531,                0.35804,                  1.004,              0.0013426,              0.0013426,              0.0013426
                    168,                0.56517,                 0.5092,                 1.1902,                0.98421,                 0.9547,                0.99098,                0.89022,                0.46869,                  0.356,                 1.0128,              0.0013387,              0.0013387,              0.0013387
                    169,                0.60733,                0.53612,                 1.2071,                0.97609,                0.95613,                0.98739,                0.88626,                0.46904,                0.35652,                0.99517,              0.0013347,              0.0013347,              0.0013347
                    170,                0.58265,                0.51171,                 1.1862,                0.98124,                0.95891,                0.98968,                0.89191,                0.45419,                0.35447,                0.99529,              0.0013308,              0.0013308,              0.0013308
                    171,                0.56234,                0.51137,                 1.1722,                0.97519,                 0.9624,                0.98989,                0.88499,                0.47317,                0.37278,                 1.0069,              0.0013268,              0.0013268,              0.0013268
                    172,                0.58084,                0.52992,                  1.198,                0.97823,                0.95752,                0.99108,                0.89634,                 0.4607,                0.36876,                0.99966,              0.0013228,              0.0013228,              0.0013228
                    173,                0.55842,                0.51579,                 1.1813,                0.97273,                0.96861,                0.98847,                0.89375,                0.44877,                0.35305,                0.97799,              0.0013189,              0.0013189,              0.0013189
                    174,                0.55459,                0.52783,                 1.1707,                0.97249,                0.96031,                0.98771,                0.88307,                0.47723,                0.36719,                 1.0076,              0.0013149,              0.0013149,              0.0013149
                    175,                0.57385,                0.54036,                 1.1931,                 0.9694,                0.95822,                0.98862,                 0.8934,                0.45167,                0.36066,                0.99804,               0.001311,               0.001311,               0.001311
                    176,                0.57913,                0.52685,                 1.1852,                0.98192,                0.94565,                0.98718,                0.89619,                 0.4471,                0.35344,                0.98544,               0.001307,               0.001307,               0.001307
                    177,                0.54733,                0.50918,                 1.1684,                0.97293,                0.94986,                0.98906,                0.89486,                0.45132,                0.36056,                  1.011,               0.001303,               0.001303,               0.001303
                    178,                0.55144,                0.52004,                 1.1706,                0.97377,                0.95643,                0.98792,                0.89584,                0.44592,                0.34539,                0.99209,              0.0012991,              0.0012991,              0.0012991
                    179,                0.54483,                0.50969,                 1.1604,                0.98027,                0.95891,                0.99025,                 0.8928,                0.46499,                0.35427,                 1.0018,              0.0012951,              0.0012951,              0.0012951
                    180,                0.54747,                0.52191,                 1.1629,                  0.976,                0.96294,                0.99018,                0.89324,                0.45931,                0.35447,                 1.0139,              0.0012912,              0.0012912,              0.0012912
                    181,                0.55689,                0.50388,                 1.1663,                0.97823,                  0.961,                0.98818,                0.90405,                0.42981,                0.34195,                0.98127,              0.0012872,              0.0012872,              0.0012872
                    182,                0.54003,                0.50183,                 1.1648,                0.97638,                0.95961,                0.98895,                0.89767,                0.43819,                0.34618,                0.98427,              0.0012832,              0.0012832,              0.0012832
                    183,                0.56209,                0.50845,                 1.1784,                0.98169,                0.96309,                 0.9894,                0.90157,                0.42895,                 0.3447,                0.97126,              0.0012793,              0.0012793,              0.0012793
                    184,                 0.5477,                0.50602,                 1.1625,                0.97813,                0.96531,                 0.9919,                0.89817,                0.44813,                0.35716,                0.99445,              0.0012753,              0.0012753,              0.0012753
                    185,                0.54991,                0.48883,                 1.1709,                0.97938,                 0.9591,                0.98739,                0.89833,                 0.4404,                 0.3518,                0.98619,              0.0012714,              0.0012714,              0.0012714
                    186,                0.55795,                0.49599,                 1.1705,                0.97447,                0.95676,                0.98817,                0.89441,                0.44704,                0.36083,                0.98624,              0.0012674,              0.0012674,              0.0012674
                    187,                0.54642,                0.49091,                 1.1563,                0.97948,                0.96397,                0.99073,                0.90634,                0.42763,                0.34417,                0.96723,              0.0012634,              0.0012634,              0.0012634
                    188,                 0.5363,                0.47727,                 1.1483,                0.98319,                0.96031,                0.99173,                0.90229,                0.42588,                0.35077,                0.97679,              0.0012595,              0.0012595,              0.0012595
                    189,                0.55113,                0.48766,                 1.1648,                0.97811,                0.96473,                0.99192,                0.90097,                0.44416,                 0.3454,                0.98846,              0.0012555,              0.0012555,              0.0012555
                    190,                0.52096,                0.47574,                 1.1602,                 0.9775,                0.96804,                0.98826,                0.89936,                0.42821,                0.34266,                0.97538,              0.0012516,              0.0012516,              0.0012516
                    191,                0.51057,                0.46412,                 1.1413,                0.97869,                0.96448,                0.99129,                0.90884,                 0.4297,                0.33785,                0.99074,              0.0012476,              0.0012476,              0.0012476
                    192,                0.52344,                0.46456,                 1.1485,                0.97863,                0.96936,                 0.9922,                0.91659,                 0.4192,                0.32316,                0.96655,              0.0012436,              0.0012436,              0.0012436
                    193,                0.53272,                 0.4692,                 1.1468,                0.98067,                0.97214,                0.98992,                0.90593,                0.43042,                0.32678,                0.95644,              0.0012397,              0.0012397,              0.0012397
                    194,                0.53981,                0.47835,                 1.1533,                0.98578,                0.96518,                0.99001,                0.90859,                0.42134,                0.33232,                0.96881,              0.0012357,              0.0012357,              0.0012357
                    195,                0.54695,                0.48995,                  1.167,                0.98633,                0.95489,                0.99148,                0.90159,                0.45528,                0.34475,                 0.9943,              0.0012318,              0.0012318,              0.0012318
                    196,                0.52925,                0.47568,                 1.1583,                0.97738,                0.96287,                0.99145,                0.90971,                0.41379,                0.32915,                0.96855,              0.0012278,              0.0012278,              0.0012278
                    197,                0.52857,                0.48198,                  1.158,                0.97568,                0.94992,                0.98592,                0.90492,                0.41009,                 0.3366,                0.96192,              0.0012238,              0.0012238,              0.0012238
                    198,                0.54669,                0.49658,                 1.1471,                0.97998,                0.96657,                0.99246,                0.90835,                0.43476,                0.34078,                 0.9713,              0.0012199,              0.0012199,              0.0012199
                    199,                0.53043,                0.49131,                 1.1447,                0.98099,                0.97016,                0.99061,                 0.9154,                0.41033,                0.32075,                0.95086,              0.0012159,              0.0012159,              0.0012159
                    200,                0.51258,                0.45781,                 1.1455,                0.97608,                0.96597,                0.99027,                0.90732,                0.41673,                0.33356,                0.96854,               0.001212,               0.001212,               0.001212
                    201,                0.52006,                0.48068,                 1.1474,                0.97744,                0.96448,                0.98845,                0.90737,                0.41501,                0.32293,                0.97379,               0.001208,               0.001208,               0.001208
                    202,                0.52541,                0.47964,                 1.1472,                0.97465,                 0.9624,                0.98875,                0.91126,                0.39326,                0.32241,                0.94948,               0.001204,               0.001204,               0.001204
                    203,                 0.5072,                0.47999,                 1.1336,                0.98031,                0.97069,                0.99249,                0.91627,                 0.4042,                  0.327,                0.95309,              0.0012001,              0.0012001,              0.0012001
                    204,                0.53071,                0.48113,                 1.1585,                0.97985,                0.96518,                0.99196,                0.91808,                0.39581,                0.32301,                0.94526,              0.0011961,              0.0011961,              0.0011961
                    205,                0.51646,                0.46572,                 1.1381,                0.98089,                0.96487,                0.99064,                0.91236,                0.41952,                0.32766,                0.95128,              0.0011922,              0.0011922,              0.0011922
                    206,                0.53952,                0.47192,                 1.1487,                 0.9766,                0.96797,                0.99157,                0.91208,                0.40397,                0.32979,                0.95457,              0.0011882,              0.0011882,              0.0011882
                    207,                0.52234,                0.47364,                 1.1479,                0.98085,                0.96323,                0.99215,                0.91331,                0.40135,                0.33017,                0.96068,              0.0011842,              0.0011842,              0.0011842
                    208,                0.53747,                0.46695,                  1.148,                 0.9839,                0.96727,                0.99148,                0.89813,                0.45352,                0.33556,                 0.9708,              0.0011803,              0.0011803,              0.0011803
                    209,                0.53668,                0.46531,                  1.152,                0.98295,                0.96328,                0.99127,                0.91991,                0.38714,                0.31846,                0.93314,              0.0011763,              0.0011763,              0.0011763
                    210,                 0.5252,                0.47076,                 1.1406,                0.98153,                0.97214,                0.99271,                0.92594,                 0.3796,                0.31135,                0.92776,              0.0011724,              0.0011724,              0.0011724
                    211,                0.52933,                0.46368,                 1.1425,                0.97905,                0.97653,                0.99267,                0.91938,                0.39666,                 0.3171,                0.93892,              0.0011684,              0.0011684,              0.0011684
                    212,                0.51926,                0.46368,                 1.1379,                0.98103,                0.97212,                 0.9918,                 0.9203,                0.38444,                 0.3055,                0.93519,              0.0011644,              0.0011644,              0.0011644
                    213,                0.51947,                0.47149,                 1.1422,                0.97764,                0.96588,                0.99257,                0.90419,                0.42166,                0.33094,                0.96923,              0.0011605,              0.0011605,              0.0011605
                    214,                0.50936,                0.45942,                 1.1331,                0.97181,                 0.9603,                0.98505,                 0.9028,                0.42532,                0.32697,                0.97294,              0.0011565,              0.0011565,              0.0011565
                    215,                0.51431,                0.46092,                 1.1275,                0.98146,                0.95961,                0.99036,                0.91502,                0.38729,                0.30694,                0.93882,              0.0011526,              0.0011526,              0.0011526
                    216,                0.51971,                0.45784,                 1.1377,                0.98661,                0.97521,                0.99343,                0.91176,                0.40235,                0.31711,                0.96073,              0.0011486,              0.0011486,              0.0011486
                    217,                0.49471,                0.45565,                  1.118,                0.98559,                0.96727,                0.99266,                0.88635,                0.50562,                0.34255,                 1.0501,              0.0011446,              0.0011446,              0.0011446
                    218,                0.52298,                0.45889,                 1.1385,                0.98399,                0.95752,                0.98969,                0.90588,                0.43873,                0.32758,                0.96673,              0.0011407,              0.0011407,              0.0011407
                    219,                0.54892,                0.47783,                 1.1597,                0.98722,                0.96844,                0.99254,                0.90727,                0.41606,                0.32634,                0.96449,              0.0011367,              0.0011367,              0.0011367
                    220,                0.54053,                0.48029,                 1.1574,                0.98933,                0.96847,                 0.9915,                0.91174,                0.41149,                0.32126,                0.95058,              0.0011328,              0.0011328,              0.0011328
                    221,                0.50408,                0.45753,                 1.1346,                0.97593,                0.97493,                0.99241,                0.91426,                0.39154,                0.31601,                0.95414,              0.0011288,              0.0011288,              0.0011288
                    222,                0.50002,                0.45499,                 1.1324,                0.98003,                0.97423,                0.99266,                  0.908,                0.42261,                0.31724,                0.97382,              0.0011248,              0.0011248,              0.0011248
                    223,                 0.4974,                0.44323,                 1.1263,                0.98378,                0.97166,                0.99289,                0.92419,                0.37984,                0.30756,                 0.9317,              0.0011209,              0.0011209,              0.0011209
                    224,                0.49608,                0.45219,                 1.1199,                 0.9832,                0.96518,                0.99151,                  0.925,                0.37652,                0.30543,                0.92669,              0.0011169,              0.0011169,              0.0011169
                    225,                0.49569,                0.43814,                   1.12,                 0.9845,                0.96727,                0.99292,                0.93367,                0.35717,                0.29023,                0.91124,               0.001113,               0.001113,               0.001113
                    226,                0.50388,                0.45773,                 1.1302,                0.97085,                0.97425,                0.99202,                0.91824,                0.40795,                 0.3168,                0.93848,               0.001109,               0.001109,               0.001109
                    227,                0.49613,                0.44729,                  1.126,                0.98307,                0.97069,                0.99239,                0.93037,                0.35517,                0.29055,                0.90641,               0.001105,               0.001105,               0.001105
                    228,                0.50673,                0.45286,                 1.1203,                0.98241,                0.97423,                0.99256,                0.92945,                0.37846,                0.30107,                0.91599,              0.0011011,              0.0011011,              0.0011011
                    229,                0.51842,                0.46194,                 1.1437,                0.97886,                0.97702,                0.99233,                0.92065,                 0.3846,                0.30592,                0.92648,              0.0010971,              0.0010971,              0.0010971
                    230,                  0.484,                 0.4442,                 1.1035,                0.98599,                0.97563,                0.99318,                 0.9322,                0.37066,                0.29311,                 0.9117,              0.0010932,              0.0010932,              0.0010932
                    231,                0.49016,                0.43939,                 1.1125,                0.98187,                0.96936,                0.99001,                0.91823,                0.40166,                0.30215,                0.93744,              0.0010892,              0.0010892,              0.0010892
                    232,                0.52679,                0.46822,                 1.1406,                0.97921,                0.96866,                0.99131,                  0.894,                0.44867,                0.32828,                0.99711,              0.0010852,              0.0010852,              0.0010852
                    233,                 0.5186,                0.45249,                 1.1364,                0.97989,                0.97354,                0.98923,                0.91485,                0.39501,                0.30824,                0.93133,              0.0010813,              0.0010813,              0.0010813
                    234,                0.53021,                0.45022,                 1.1382,                0.98376,                0.96998,                0.99233,                0.92376,                0.37141,                0.29914,                0.92485,              0.0010773,              0.0010773,              0.0010773
                    235,                0.48944,                0.42802,                 1.1165,                0.97601,                0.96936,                0.99106,                0.91942,                0.39096,                0.30844,                 0.9357,              0.0010734,              0.0010734,              0.0010734
                    236,                0.51056,                 0.4456,                 1.1205,                0.98256,                0.97075,                0.98885,                0.92019,                0.37984,                0.30083,                0.92104,              0.0010694,              0.0010694,              0.0010694
                    237,                0.47821,                0.43651,                 1.1011,                0.98789,                0.96548,                 0.9927,                0.92508,                0.37951,                0.30161,                0.93074,              0.0010654,              0.0010654,              0.0010654
                    238,                0.49859,                0.44408,                  1.117,                0.98215,                0.95803,                0.99092,                0.92076,                0.39261,                0.30823,                0.94524,              0.0010615,              0.0010615,              0.0010615
                    239,                0.52085,                0.46653,                 1.1443,                0.97733,                 0.9812,                0.99312,                 0.9231,                0.37615,                0.29788,                0.93364,              0.0010575,              0.0010575,              0.0010575
                    240,                0.49589,                0.44951,                 1.1178,                0.98102,                0.97157,                0.99334,                0.92551,                0.36929,                0.30311,                 0.9275,              0.0010536,              0.0010536,              0.0010536
                    241,                0.48623,                0.43879,                 1.1102,                0.98384,                0.97515,                0.99311,                0.93204,                0.36489,                0.29244,                0.91875,              0.0010496,              0.0010496,              0.0010496
                    242,                0.47499,                0.42849,                 1.0909,                0.98715,                0.97354,                0.99266,                0.93562,                0.35163,                0.28552,                0.91338,              0.0010456,              0.0010456,              0.0010456
                    243,                0.48807,                0.43398,                  1.113,                0.98275,                0.97702,                0.99183,                0.92386,                 0.3885,                0.29392,                0.93795,              0.0010417,              0.0010417,              0.0010417
                    244,                0.49804,                0.45683,                 1.1353,                0.98251,                0.97354,                0.99228,                0.92263,                0.37779,                0.29857,                0.91757,              0.0010377,              0.0010377,              0.0010377
                    245,                 0.4857,                0.44881,                 1.1202,                0.98522,                 0.9747,                0.99243,                0.92818,                0.36379,                0.30949,                0.90911,              0.0010338,              0.0010338,              0.0010338
                    246,                0.47914,                0.42428,                 1.1119,                0.98695,                0.97702,                0.99256,                0.93278,                0.36788,                0.29927,                0.91092,              0.0010298,              0.0010298,              0.0010298
                    247,                0.47358,                0.43972,                 1.1084,                0.98044,                0.97723,                0.99308,                0.93285,                0.36407,                0.29164,                0.90625,              0.0010258,              0.0010258,              0.0010258
                    248,                 0.4848,                0.43135,                 1.1065,                0.98802,                0.97594,                0.99289,                0.93741,                0.34666,                0.28768,                0.90009,              0.0010219,              0.0010219,              0.0010219
                    249,                 0.4842,                0.43552,                 1.1103,                0.99081,                0.97628,                0.99394,                0.92201,                0.37814,                 0.3027,                0.92462,              0.0010179,              0.0010179,              0.0010179
                    250,                0.48503,                0.44152,                  1.108,                0.98509,                 0.9805,                0.99347,                0.92621,                0.36708,                0.30072,                0.91929,               0.001014,               0.001014,               0.001014
                    251,                0.47549,                0.43823,                 1.1151,                0.98788,                0.97354,                 0.9936,                 0.9321,                0.36946,                0.28733,                0.91618,                0.00101,                0.00101,                0.00101
                    252,                0.47852,                0.43207,                 1.1068,                0.99072,                0.97423,                0.99354,                0.92792,                0.37976,                0.30007,                0.92057,               0.001006,               0.001006,               0.001006
                    253,                0.48119,                0.41338,                 1.1016,                0.98364,                0.98329,                0.99397,                0.93067,                0.36718,                0.29678,                0.90534,              0.0010021,              0.0010021,              0.0010021
                    254,                0.48228,                0.42769,                 1.0919,                0.97244,                0.98289,                0.99242,                0.93174,                0.35888,                0.28844,                0.90526,             0.00099812,             0.00099812,             0.00099812
                    255,                0.46754,                0.42033,                 1.0827,                0.98666,                0.97833,                0.99333,                0.93338,                0.35158,                0.28691,                0.90054,             0.00099416,             0.00099416,             0.00099416
                    256,                0.48102,                0.43615,                 1.0989,                0.98869,                0.97493,                0.99358,                0.93518,                0.35572,                0.27988,                0.90272,              0.0009902,              0.0009902,              0.0009902
                    257,                0.45956,                0.41699,                 1.0929,                0.97802,                0.97841,                0.99242,                0.93368,                0.36309,                0.28144,                0.91815,             0.00098624,             0.00098624,             0.00098624
                    258,                0.46247,                 0.4145,                 1.0855,                0.98598,                0.97961,                0.99357,                0.93949,                0.34799,                0.28155,                0.90773,             0.00098228,             0.00098228,             0.00098228
                    259,                0.47366,                0.43488,                 1.0985,                0.98572,                0.97772,                0.99339,                0.93997,                 0.3481,                0.27367,                0.89146,             0.00097832,             0.00097832,             0.00097832
                    260,                0.45994,                0.40572,                 1.0876,                0.98186,                0.97984,                0.99223,                0.93814,                0.33678,                0.26844,                0.89378,             0.00097436,             0.00097436,             0.00097436
                    261,                0.44863,                0.40728,                 1.0833,                0.98959,                0.97214,                0.99351,                0.94644,                0.32422,                 0.2676,                0.87822,              0.0009704,              0.0009704,              0.0009704
                    262,                0.44588,                0.40547,                 1.0766,                 0.9861,                0.97911,                0.99358,                0.94262,                0.33734,                0.27568,                0.88785,             0.00096644,             0.00096644,             0.00096644
                    263,                0.46066,                0.42076,                 1.0886,                 0.9812,                0.98137,                0.99304,                0.93484,                0.34378,                0.28382,                0.90038,             0.00096248,             0.00096248,             0.00096248
                    264,                0.44998,                0.40672,                 1.0803,                0.98294,                0.97841,                0.99255,                0.93827,                0.33341,                 0.2802,                0.89405,             0.00095852,             0.00095852,             0.00095852
                    265,                 0.4515,                0.39995,                 1.0858,                0.98464,                0.98215,                0.99408,                0.94548,                0.32897,                0.27299,                0.88428,             0.00095456,             0.00095456,             0.00095456
                    266,                0.46952,                0.41408,                 1.0933,                0.98668,                0.98006,                0.99327,                0.94145,                 0.3392,                0.27439,                0.89696,              0.0009506,              0.0009506,              0.0009506
                    267,                0.46549,                0.41631,                 1.0918,                0.98054,                0.98261,                0.99328,                0.93788,                0.33873,                0.27634,                0.88989,             0.00094664,             0.00094664,             0.00094664
                    268,                0.45179,                0.41348,                 1.0738,                0.98362,                0.97981,                0.99361,                0.94241,                0.32659,                0.27272,                0.89115,             0.00094268,             0.00094268,             0.00094268
                    269,                0.45286,                0.40403,                 1.0849,                0.98529,                0.97975,                0.99353,                0.93607,                0.34627,                0.27807,                0.90432,             0.00093872,             0.00093872,             0.00093872
                    270,                0.46115,                0.41352,                 1.0899,                0.98599,                0.98045,                0.99304,                 0.9375,                0.34397,                 0.2733,                0.90185,             0.00093476,             0.00093476,             0.00093476
                    271,                 0.4756,                0.42804,                 1.1041,                0.98523,                 0.9752,                0.99279,                0.94864,                0.31215,                0.26105,                0.87631,              0.0009308,              0.0009308,              0.0009308
                    272,                0.44861,                0.41378,                 1.0737,                0.98689,                0.97284,                0.99094,                0.94064,                0.32941,                 0.2672,                0.89313,             0.00092684,             0.00092684,             0.00092684
                    273,                0.45409,                0.40519,                 1.0859,                0.98941,                0.97284,                0.99269,                0.93833,                0.33216,                0.26479,                0.90233,             0.00092288,             0.00092288,             0.00092288
                    274,                 0.4497,                 0.3984,                 1.0855,                0.98943,                0.97742,                0.99407,                0.94876,                0.32046,                0.26446,                0.88882,             0.00091892,             0.00091892,             0.00091892
                    275,                 0.4517,                0.42414,                 1.0846,                0.98467,                0.97841,                0.99384,                0.94696,                0.31824,                0.26695,                 0.8877,             0.00091496,             0.00091496,             0.00091496
                    276,                0.48368,                0.44494,                 1.1037,                0.98179,                0.97618,                0.99349,                0.94206,                0.32073,                0.27221,                0.88053,               0.000911,               0.000911,               0.000911
                    277,                0.43553,                0.40701,                 1.0755,                0.98596,                  0.978,                0.99357,                  0.941,                 0.3316,                0.27149,                0.88872,             0.00090704,             0.00090704,             0.00090704
                    278,                0.45612,                0.42016,                 1.0794,                0.98597,                0.97981,                0.99338,                0.94405,                0.32722,                0.26581,                0.88731,             0.00090308,             0.00090308,             0.00090308
                    279,                0.44178,                0.40637,                 1.0719,                0.98456,                0.97702,                0.99348,                 0.9451,                0.32778,                0.26638,                0.88356,             0.00089912,             0.00089912,             0.00089912
                    280,                0.44162,                0.40368,                 1.0817,                0.97988,                0.98339,                0.99327,                0.94222,                  0.336,                0.26983,                0.89083,             0.00089516,             0.00089516,             0.00089516
                    281,                0.45157,                0.42279,                 1.0885,                0.98661,                0.97475,                0.99296,                0.94176,                 0.3229,                0.26759,                0.88971,              0.0008912,              0.0008912,              0.0008912
                    282,                0.45417,                0.40934,                 1.0908,                0.98388,                0.97752,                0.99343,                0.94448,                0.32769,                0.26538,                0.88467,             0.00088724,             0.00088724,             0.00088724
                    283,                0.45375,                0.41025,                 1.0823,                0.98257,                0.98136,                0.99324,                0.94537,                0.32112,                0.26003,                0.88335,             0.00088328,             0.00088328,             0.00088328
                    284,                0.46056,                0.42264,                 1.0895,                0.98803,                0.97722,                0.99352,                0.94009,                0.34187,                0.27016,                0.90001,             0.00087932,             0.00087932,             0.00087932
                    285,                0.45695,                0.41682,                 1.0882,                0.98648,                0.97841,                 0.9938,                0.94188,                0.33714,                 0.2813,                0.89541,             0.00087536,             0.00087536,             0.00087536
                    286,                0.44186,                0.39412,                 1.0698,                0.98596,                0.98189,                0.99384,                 0.9469,                  0.307,                0.26303,                0.87161,              0.0008714,              0.0008714,              0.0008714
                    287,                0.45174,                0.41467,                 1.0895,                0.98038,                0.98189,                0.99191,                0.94003,                0.32229,                0.26726,                0.87769,             0.00086744,             0.00086744,             0.00086744
                    288,                0.44425,                0.39967,                 1.0709,                0.98586,                 0.9805,                0.99302,                0.94599,                0.31813,                0.26696,                0.87995,             0.00086348,             0.00086348,             0.00086348
                    289,                0.43894,                0.40003,                 1.0642,                0.98805,                0.97907,                0.99365,                0.94506,                0.33443,                0.26543,                0.87894,             0.00085952,             0.00085952,             0.00085952
                    290,                0.44427,                0.40124,                 1.0681,                0.98664,                 0.9768,                0.99392,                0.94747,                0.32995,                0.26818,                0.88929,             0.00085556,             0.00085556,             0.00085556
                    291,                0.45903,                0.41181,                 1.0899,                 0.9825,                0.98329,                0.99416,                0.94865,                0.32205,                 0.2607,                0.87329,              0.0008516,              0.0008516,              0.0008516
                    292,                0.45781,                0.41068,                 1.0741,                0.98684,                 0.9812,                0.99376,                 0.9385,                0.35401,                 0.2743,                0.90257,             0.00084764,             0.00084764,             0.00084764
                    293,                 0.4459,                0.39761,                 1.0721,                 0.9852,                0.98538,                  0.994,                0.94505,                0.32308,                0.25982,                0.87994,             0.00084368,             0.00084368,             0.00084368
                    294,                0.44919,                0.39847,                   1.08,                0.98983,                 0.9812,                0.99388,                0.95078,                0.30593,                0.25429,                0.87144,             0.00083972,             0.00083972,             0.00083972
                    295,                0.44056,                  0.389,                 1.0764,                0.98239,                0.97911,                0.99361,                0.94649,                0.31829,                0.26714,                0.87883,             0.00083576,             0.00083576,             0.00083576
                    296,                0.44389,                0.40404,                 1.0865,                0.98806,                0.97998,                0.99414,                0.95452,                0.30142,                0.25543,                0.86256,              0.0008318,              0.0008318,              0.0008318
                    297,                0.45299,                0.39088,                 1.0669,                0.98602,                 0.9805,                0.99398,                0.94645,                0.33089,                0.26301,                0.89005,             0.00082784,             0.00082784,             0.00082784
                    298,                0.43488,                0.38963,                  1.063,                0.98331,                0.98451,                0.99416,                0.95041,                0.30951,                0.25614,                0.87073,             0.00082388,             0.00082388,             0.00082388
                    299,                0.44422,                0.39261,                 1.0739,                0.98128,                0.98581,                0.99422,                0.94811,                0.32171,                0.26095,                0.88293,             0.00081992,             0.00081992,             0.00081992
                    300,                0.42075,                0.38715,                 1.0624,                0.98622,                0.97632,                0.99408,                0.95249,                0.30726,                0.25442,                0.87406,             0.00081596,             0.00081596,             0.00081596
                    301,                0.43117,                  0.395,                 1.0607,                0.98588,                0.97242,                0.99358,                0.94826,                0.31889,                0.26076,                0.87797,               0.000812,               0.000812,               0.000812
                    302,                0.42164,                0.37305,                 1.0633,                0.98317,                 0.9766,                0.99211,                0.94259,                 0.3218,                0.26072,                0.87625,             0.00080804,             0.00080804,             0.00080804
                    303,                0.43468,                0.38574,                  1.064,                0.98665,                0.97761,                0.99332,                0.95022,                0.30738,                0.25995,                0.87032,             0.00080408,             0.00080408,             0.00080408
                    304,                0.44046,                0.39297,                  1.078,                0.99502,                0.97421,                0.99348,                0.95308,                0.30521,                0.25511,                0.86339,             0.00080012,             0.00080012,             0.00080012
                    305,                 0.4269,                0.38395,                 1.0619,                0.98766,                 0.9805,                0.99296,                0.95361,                0.29818,                0.25054,                0.85978,             0.00079616,             0.00079616,             0.00079616
                    306,                0.43248,                0.38265,                 1.0711,                0.98991,                0.97772,                0.99365,                0.95685,                0.28769,                0.24462,                0.85441,              0.0007922,              0.0007922,              0.0007922
                    307,                0.43165,                0.39601,                 1.0645,                0.98943,                0.97765,                0.99418,                0.95934,                0.28488,                0.24441,                0.85496,             0.00078824,             0.00078824,             0.00078824
                    308,                0.42039,                 0.3903,                 1.0559,                0.98568,                0.98259,                0.99412,                0.95679,                0.29258,                0.24695,                0.86701,             0.00078428,             0.00078428,             0.00078428
                    309,                0.44088,                0.40016,                 1.0877,                 0.9853,                0.98019,                0.99417,                0.95924,                0.29873,                 0.2484,                0.86314,             0.00078032,             0.00078032,             0.00078032
                    310,                0.43644,                0.40534,                 1.0703,                0.98838,                 0.9812,                0.99433,                0.95906,                0.29131,                 0.2487,                0.85246,             0.00077636,             0.00077636,             0.00077636
                    311,                0.42827,                0.37632,                 1.0542,                0.98742,                 0.9842,                0.99417,                0.95021,                0.30365,                0.25145,                0.86031,              0.0007724,              0.0007724,              0.0007724
                    312,                 0.4424,                0.39483,                 1.0687,                0.98736,                0.97943,                0.99375,                0.95393,                0.29976,                0.25166,                 0.8546,             0.00076844,             0.00076844,             0.00076844
                    313,                0.44152,                0.38488,                 1.0549,                0.98713,                 0.9812,                0.99405,                0.94949,                0.30692,                 0.2545,                0.86847,             0.00076448,             0.00076448,             0.00076448
                    314,                 0.4454,                0.40802,                 1.0785,                0.98668,                0.98034,                0.99307,                0.94865,                0.30204,                 0.2572,                  0.862,             0.00076052,             0.00076052,             0.00076052
                    315,                0.41669,                0.39262,                 1.0525,                 0.9895,                0.98189,                0.99412,                0.95673,                0.28633,                 0.2511,                 0.8546,             0.00075656,             0.00075656,             0.00075656
